latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,cluster,coordinated_flag
19.51692,98.95106,332.42,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.79,2.78,D,2026-03-29 06:52:00,0,True
19.51862,98.92416,331.48,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.19,6.62,D,2026-03-29 06:52:00,0,True
19.51876,98.57307,331.91,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.63,1.25,D,2026-03-29 06:52:00,0,True
19.51921,98.92863,352.71,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.82,7.48,D,2026-03-29 06:52:00,0,True
19.52038,99.0033,344.33,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.46,6.25,D,2026-03-29 06:52:00,0,True
19.52039,98.92296,335.99,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.79,7.07,D,2026-03-29 06:52:00,0,True
19.521,98.92741,350.04,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.98,8.05,D,2026-03-29 06:52:00,0,True
19.52161,98.93188,335.98,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.34,8.05,D,2026-03-29 06:52:00,0,True
19.52224,98.93639,338.49,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.31,7.18,D,2026-03-29 06:52:00,0,True
19.52337,97.55254,367.0,0.41,0.37,2026-03-29,652,N20,VIIRS,h,2.0NRT,332.26,119.54,D,2026-03-29 06:52:00,0,True
19.5234,98.9326,339.57,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.87,7.48,D,2026-03-29 06:52:00,0,True
19.52346,99.07996,337.26,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.36,3.0,D,2026-03-29 06:52:00,0,True
19.52398,99.00274,338.92,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.55,9.34,D,2026-03-29 06:52:00,0,True
19.524,98.93712,343.77,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.11,4.77,D,2026-03-29 06:52:00,0,True
19.52478,97.78348,332.29,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.02,2.73,D,2026-03-29 06:52:00,0,True
19.52705,98.90479,333.14,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.22,3.43,D,2026-03-29 06:52:00,0,True
19.52756,98.58464,332.72,0.44,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.65,1.92,D,2026-03-29 06:52:00,0,True
19.52764,98.90921,338.04,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.35,4.02,D,2026-03-29 06:52:00,0,True
19.52942,98.92264,342.56,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.22,5.57,D,2026-03-29 06:52:00,0,True
19.52968,97.74378,336.34,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.14,2.34,D,2026-03-29 06:52:00,0,True
19.53067,99.13307,332.11,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.82,2.84,D,2026-03-29 06:52:00,0,True
19.53137,98.13461,349.74,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.15,6.22,D,2026-03-29 06:52:00,0,True
19.53312,97.74339,333.96,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.3,2.34,D,2026-03-29 06:52:00,0,True
19.53374,99.01094,332.06,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.11,1.93,D,2026-03-29 06:52:00,0,True
19.53403,98.07682,337.85,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.55,3.19,D,2026-03-29 06:52:00,0,True
19.53478,99.19094,335.6,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,290.86,1.72,D,2026-03-29 06:52:00,0,True
19.53604,98.91733,338.88,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.99,3.47,D,2026-03-29 06:52:00,0,True
19.5369,98.07197,330.24,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.27,3.19,D,2026-03-29 06:52:00,0,True
19.53713,97.52731,337.36,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.53,4.24,D,2026-03-29 06:52:00,0,True
19.53765,97.53101,334.55,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.76,4.02,D,2026-03-29 06:52:00,0,True
19.53844,98.90784,332.8,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.91,3.87,D,2026-03-29 06:52:00,0,True
19.53897,98.93945,342.97,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.51,5.86,D,2026-03-29 06:52:00,0,True
19.53903,98.9123,340.35,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.61,3.87,D,2026-03-29 06:52:00,0,True
19.54036,97.76983,333.79,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.48,2.8,D,2026-03-29 06:52:00,0,True
19.54197,98.93441,338.45,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.07,4.01,D,2026-03-29 06:52:00,0,True
19.5434,99.00052,333.89,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.08,7.19,D,2026-03-29 06:52:00,0,True
19.54383,98.86604,333.6,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.35,3.25,D,2026-03-29 06:52:00,0,True
19.54389,97.6227,349.87,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.27,5.31,D,2026-03-29 06:52:00,0,True
19.54442,98.87041,335.63,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.74,4.26,D,2026-03-29 06:52:00,0,True
19.54498,98.07925,345.55,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.44,4.86,D,2026-03-29 06:52:00,0,True
19.54616,98.93828,340.1,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.49,4.01,D,2026-03-29 06:52:00,0,True
19.54747,98.25229,336.88,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.36,3.5,D,2026-03-29 06:52:00,0,True
19.548,98.86988,344.54,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.11,7.21,D,2026-03-29 06:52:00,0,True
19.54824,97.80081,333.33,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.66,2.33,D,2026-03-29 06:52:00,0,True
19.54858,98.92895,336.33,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.6,4.07,D,2026-03-29 06:52:00,0,True
19.54888,97.58493,350.29,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.05,7.6,D,2026-03-29 06:52:00,0,True
19.5492,98.90617,331.47,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.35,5.77,D,2026-03-29 06:52:00,0,True
19.54948,98.1118,332.84,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.77,3.04,D,2026-03-29 06:52:00,0,True
19.55233,98.10682,340.09,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.11,5.17,D,2026-03-29 06:52:00,0,True
19.55267,98.26425,340.81,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.9,3.75,D,2026-03-29 06:52:00,0,True
19.55293,98.11115,343.46,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.31,7.59,D,2026-03-29 06:52:00,0,True
19.55335,98.93717,333.95,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.94,9.01,D,2026-03-29 06:52:00,0,True
19.55358,98.09027,336.89,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.84,4.91,D,2026-03-29 06:52:00,0,True
19.55517,97.65279,335.73,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.64,1.73,D,2026-03-29 06:52:00,0,True
19.55549,99.12023,336.83,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.59,3.87,D,2026-03-29 06:52:00,0,True
19.55615,98.26367,342.08,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.07,3.75,D,2026-03-29 06:52:00,0,True
19.55661,99.15704,333.91,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.73,3.93,D,2026-03-29 06:52:00,0,True
19.55662,99.16042,352.08,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.9,9.08,D,2026-03-29 06:52:00,0,True
19.55692,99.43937,334.84,0.49,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.23,28.17,D,2026-03-29 06:52:00,0,True
19.55719,99.16143,341.99,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.24,3.93,D,2026-03-29 06:52:00,0,True
19.55993,98.08501,334.74,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.75,4.53,D,2026-03-29 06:52:00,0,True
19.56047,98.08895,339.92,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.3,4.53,D,2026-03-29 06:52:00,0,True
19.56125,99.07985,335.86,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.49,3.72,D,2026-03-29 06:52:00,0,True
19.56415,97.96363,332.68,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.9,3.49,D,2026-03-29 06:52:00,0,True
19.56594,98.8944,334.67,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.77,2.02,D,2026-03-29 06:52:00,0,True
19.56749,99.15521,332.98,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.46,2.74,D,2026-03-29 06:52:00,0,True
19.56893,99.3889,335.35,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,299.02,6.91,D,2026-03-29 06:52:00,0,True
19.56957,99.39366,336.31,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,293.8,2.95,D,2026-03-29 06:52:00,0,True
19.57112,99.15457,343.58,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.15,5.97,D,2026-03-29 06:52:00,0,True
19.57232,97.5013,333.99,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.44,3.76,D,2026-03-29 06:52:00,0,True
19.57328,99.39335,332.22,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,299.85,2.95,D,2026-03-29 06:52:00,0,True
19.57573,99.38362,330.28,0.48,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,301.59,12.14,D,2026-03-29 06:52:00,0,True
19.57636,99.38834,344.22,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.81,12.14,D,2026-03-29 06:52:00,0,True
19.57877,99.38479,353.97,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.74,11.36,D,2026-03-29 06:52:00,0,True
19.57945,99.38339,342.79,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.72,12.14,D,2026-03-29 06:52:00,0,True
19.58009,99.3881,334.98,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.46,12.14,D,2026-03-29 06:52:00,0,True
19.58015,99.16687,331.88,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.43,2.55,D,2026-03-29 06:52:00,0,True
19.58172,99.03942,346.73,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.99,9.89,D,2026-03-29 06:52:00,0,True
19.58247,99.38444,334.59,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.85,11.36,D,2026-03-29 06:52:00,0,True
19.58352,97.55596,337.72,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.85,4.03,D,2026-03-29 06:52:00,0,True
19.58409,97.56003,333.38,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.66,4.03,D,2026-03-29 06:52:00,0,True
19.5853,99.03867,346.3,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.5,7.84,D,2026-03-29 06:52:00,0,True
19.5857,97.6953,342.07,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.55,3.85,D,2026-03-29 06:52:00,0,True
19.58585,99.04275,336.99,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.52,2.55,D,2026-03-29 06:52:00,0,True
19.58813,98.95018,336.11,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.06,3.47,D,2026-03-29 06:52:00,0,True
19.58859,97.69102,335.86,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.64,4.32,D,2026-03-29 06:52:00,0,True
19.58911,97.69471,346.63,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.95,4.32,D,2026-03-29 06:52:00,0,True
19.5919,99.22773,330.63,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.7,2.62,D,2026-03-29 06:52:00,0,True
19.59247,99.23204,332.11,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.45,3.2,D,2026-03-29 06:52:00,0,True
19.59922,99.22684,346.3,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.63,9.11,D,2026-03-29 06:52:00,0,True
19.59927,99.03281,342.63,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.12,7.69,D,2026-03-29 06:52:00,0,True
19.59981,99.23123,333.48,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.07,3.9,D,2026-03-29 06:52:00,0,True
19.60349,99.23097,339.19,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.17,7.8,D,2026-03-29 06:52:00,0,True
19.60374,98.09459,335.12,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.05,4.27,D,2026-03-29 06:52:00,0,True
19.60441,99.18182,335.96,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.49,3.93,D,2026-03-29 06:52:00,0,True
19.60559,98.78374,336.39,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.38,3.2,D,2026-03-29 06:52:00,0,True
19.60901,97.58858,338.47,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,312.02,5.05,D,2026-03-29 06:52:00,0,True
19.60949,98.08516,331.78,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.98,3.41,D,2026-03-29 06:52:00,0,True
19.61071,97.69933,337.94,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.76,2.96,D,2026-03-29 06:52:00,0,True
19.61235,98.08034,334.88,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.55,9.07,D,2026-03-29 06:52:00,0,True
19.61581,98.07981,334.25,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.97,9.07,D,2026-03-29 06:52:00,0,True
19.61619,98.18338,333.25,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.56,2.82,D,2026-03-29 06:52:00,0,True
19.61642,98.08406,334.4,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.2,11.04,D,2026-03-29 06:52:00,0,True
19.61731,98.89521,333.0,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.11,2.53,D,2026-03-29 06:52:00,0,True
19.61802,97.72643,337.08,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.1,1.59,D,2026-03-29 06:52:00,0,True
19.61969,98.88587,336.77,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.17,4.65,D,2026-03-29 06:52:00,0,True
19.62029,98.89023,333.53,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.64,4.65,D,2026-03-29 06:52:00,0,True
19.62145,97.72597,333.66,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.65,1.41,D,2026-03-29 06:52:00,0,True
19.62158,97.55462,344.5,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,317.95,5.57,D,2026-03-29 06:52:00,0,True
19.62185,98.8869,341.91,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.12,4.29,D,2026-03-29 06:52:00,0,True
19.6231,97.93856,330.02,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,300.72,3.39,D,2026-03-29 06:52:00,0,True
19.62331,98.88549,337.76,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.03,5.47,D,2026-03-29 06:52:00,0,True
19.62547,98.88665,336.96,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.88,4.29,D,2026-03-29 06:52:00,0,True
19.62652,97.91248,338.21,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.51,6.22,D,2026-03-29 06:52:00,0,True
19.62694,98.88524,338.75,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.0,5.47,D,2026-03-29 06:52:00,0,True
19.62713,97.94224,339.54,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.43,4.68,D,2026-03-29 06:52:00,0,True
19.62828,98.94831,331.0,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.94,1.71,D,2026-03-29 06:52:00,0,True
19.62845,97.67655,340.07,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.89,2.09,D,2026-03-29 06:52:00,0,True
19.62993,97.91171,341.96,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.14,6.22,D,2026-03-29 06:52:00,0,True
19.6325,98.93993,333.39,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.88,3.89,D,2026-03-29 06:52:00,0,True
19.63349,98.09077,335.13,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.6,2.66,D,2026-03-29 06:52:00,0,True
19.63426,98.93831,339.54,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.52,3.82,D,2026-03-29 06:52:00,0,True
19.63516,97.6993,340.69,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.88,6.29,D,2026-03-29 06:52:00,0,True
19.63679,97.96106,339.29,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.99,5.02,D,2026-03-29 06:52:00,0,True
19.63696,98.09026,337.01,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.82,3.95,D,2026-03-29 06:52:00,0,True
19.63732,97.96488,331.63,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,299.71,5.25,D,2026-03-29 06:52:00,0,True
19.64043,98.0897,333.58,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.63,3.95,D,2026-03-29 06:52:00,0,True
19.64194,97.69787,346.98,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.42,7.55,D,2026-03-29 06:52:00,0,True
19.64389,98.08911,345.81,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.3,5.36,D,2026-03-29 06:52:00,0,True
19.64438,99.20278,346.4,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.23,16.66,D,2026-03-29 06:52:00,0,True
19.64592,97.50629,343.0,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.58,5.96,D,2026-03-29 06:52:00,0,True
19.64866,99.20697,333.72,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.34,4.99,D,2026-03-29 06:52:00,0,True
19.65417,97.85905,331.98,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.69,4.89,D,2026-03-29 06:52:00,0,True
19.6563,97.87424,334.68,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.65,4.36,D,2026-03-29 06:52:00,0,True
19.66088,97.88184,331.22,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.69,4.13,D,2026-03-29 06:52:00,0,True
19.66089,99.21478,339.92,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.8,10.56,D,2026-03-29 06:52:00,0,True
19.66365,97.70308,345.21,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.74,5.97,D,2026-03-29 06:52:00,0,True
19.664,97.85405,340.3,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.76,7.92,D,2026-03-29 06:52:00,0,True
19.6642,97.70692,350.75,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.85,5.97,D,2026-03-29 06:52:00,0,True
19.66435,97.88155,339.92,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.87,3.65,D,2026-03-29 06:52:00,0,True
19.66474,97.71073,340.31,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.02,4.64,D,2026-03-29 06:52:00,0,True
19.66476,98.18923,339.27,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.08,3.86,D,2026-03-29 06:52:00,0,True
19.66699,98.05144,343.15,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.8,7.27,D,2026-03-29 06:52:00,0,True
19.66746,97.55487,338.05,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.44,2.63,D,2026-03-29 06:52:00,0,True
19.66762,99.20947,344.17,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.48,8.14,D,2026-03-29 06:52:00,0,True
19.66802,99.21101,342.37,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.08,9.25,D,2026-03-29 06:52:00,0,True
19.66854,99.43876,346.19,0.49,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.92,7.21,D,2026-03-29 06:52:00,0,True
19.67152,97.70934,343.34,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.13,20.08,D,2026-03-29 06:52:00,0,True
19.67206,97.71316,353.01,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.56,20.08,D,2026-03-29 06:52:00,0,True
19.67285,99.21949,332.27,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.04,3.09,D,2026-03-29 06:52:00,0,True
19.6731,99.2224,342.78,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.03,7.3,D,2026-03-29 06:52:00,0,True
19.67343,99.22399,333.8,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.54,4.32,D,2026-03-29 06:52:00,0,True
19.67476,99.20565,335.73,0.48,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.31,13.19,D,2026-03-29 06:52:00,0,True
19.67533,99.21004,333.95,0.48,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.25,13.19,D,2026-03-29 06:52:00,0,True
19.67545,97.71243,333.66,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.02,3.15,D,2026-03-29 06:52:00,0,True
19.6757,99.09968,330.15,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.06,2.06,D,2026-03-29 06:52:00,0,True
19.676,97.71632,332.1,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.65,1.81,D,2026-03-29 06:52:00,0,True
19.6776,98.25685,333.36,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.16,2.54,D,2026-03-29 06:52:00,0,True
19.67761,98.86584,335.88,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.24,7.48,D,2026-03-29 06:52:00,0,True
19.67871,99.09445,333.82,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.3,3.85,D,2026-03-29 06:52:00,0,True
19.68268,99.43182,336.16,0.49,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.43,4.04,D,2026-03-29 06:52:00,0,True
19.68312,99.4072,334.51,0.49,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.56,8.27,D,2026-03-29 06:52:00,0,True
19.68462,98.25604,338.09,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.14,5.09,D,2026-03-29 06:52:00,0,True
19.68528,97.92999,332.33,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.3,2.59,D,2026-03-29 06:52:00,0,True
19.6886,99.39882,331.04,0.49,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,301.59,2.77,D,2026-03-29 06:52:00,0,True
19.68925,99.39685,333.37,0.49,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.87,3.03,D,2026-03-29 06:52:00,0,True
19.69068,98.9084,332.94,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.85,2.95,D,2026-03-29 06:52:00,0,True
19.69387,98.27146,330.41,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.89,2.84,D,2026-03-29 06:52:00,0,True
19.6945,97.69807,336.17,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.67,2.7,D,2026-03-29 06:52:00,0,True
19.69488,97.72578,336.64,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.73,3.63,D,2026-03-29 06:52:00,0,True
19.69546,97.73,334.35,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.16,2.74,D,2026-03-29 06:52:00,0,True
19.69597,98.18356,343.3,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.51,6.98,D,2026-03-29 06:52:00,0,True
19.69602,98.86668,335.67,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.62,7.51,D,2026-03-29 06:52:00,0,True
19.69738,98.27105,336.47,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.69,7.18,D,2026-03-29 06:52:00,0,True
19.69918,98.25825,351.33,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.87,31.08,D,2026-03-29 06:52:00,0,True
19.69948,97.73374,333.95,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.38,2.74,D,2026-03-29 06:52:00,0,True
19.69976,98.26244,352.35,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.23,8.59,D,2026-03-29 06:52:00,0,True
19.69992,97.98398,340.07,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.09,4.3,D,2026-03-29 06:52:00,0,True
19.70033,98.26653,347.73,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.08,8.59,D,2026-03-29 06:52:00,0,True
19.70166,97.64955,331.81,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.32,2.86,D,2026-03-29 06:52:00,0,True
19.70256,98.28279,330.5,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,299.51,4.02,D,2026-03-29 06:52:00,0,True
19.70325,98.26192,340.96,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.75,9.07,D,2026-03-29 06:52:00,0,True
19.70382,98.26606,349.95,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.93,9.07,D,2026-03-29 06:52:00,0,True
