latitude,longitude,burn_count
18.0786,99.3222,1
18.0786,99.3761,1
18.0786,99.3851,3
18.0786,99.3941,5
18.0786,99.4031,6
18.0786,99.4121,7
18.0786,99.421,4
18.0786,99.43,1
18.0786,99.5019,1
18.0876,98.1993,1
18.0876,98.2083,2
18.0876,98.2173,3
18.0876,98.2263,3
18.0876,98.2353,3
18.0876,98.2443,3
18.0876,98.2532,2
18.0876,98.2622,2
18.0876,98.2892,2
18.0876,98.2981,5
18.0876,98.3071,5
18.0876,98.3161,3
18.0876,98.3251,3
18.0876,98.3341,1
18.0876,98.3431,1
18.0876,98.352,1
18.0876,98.361,2
18.0876,98.37,2
18.0876,98.379,2
18.0876,98.388,1
18.0876,98.397,1
18.0876,98.4059,2
18.0876,98.4149,2
18.0876,98.4239,3
18.0876,98.4329,3
18.0876,98.4419,6
18.0876,98.4509,7
18.0876,98.4598,7
18.0876,98.4688,7
18.0876,98.4778,5
18.0876,98.4868,4
18.0876,98.4958,4
18.0876,98.5048,2
18.0876,98.5137,3
18.0876,98.5227,3
18.0876,98.5317,3
18.0876,98.5407,2
18.0876,98.5497,3
18.0876,98.5587,2
18.0876,98.5676,1
18.0876,98.5766,1
18.0876,98.6126,1
18.0876,98.6215,1
18.0876,98.6305,1
18.0876,98.6665,1
18.0876,98.6754,1
18.0876,98.6844,1
18.0876,98.7024,2
18.0876,98.7114,4
18.0876,98.7204,5
18.0876,98.7293,5
18.0876,98.7383,3
18.0876,98.7473,3
18.0876,98.7563,5
18.0876,98.7653,5
18.0876,98.7743,4
18.0876,98.7832,5
18.0876,98.7922,3
18.0876,98.8012,3
18.0876,98.8192,3
18.0876,98.8282,4
18.0876,98.8371,4
18.0876,98.8461,4
18.0876,98.8551,4
18.0876,98.8641,3
18.0876,98.8731,1
18.0876,98.891,1
18.0876,98.9,3
18.0876,98.909,4
18.0876,98.918,6
18.0876,98.927,6
18.0876,98.936,5
18.0876,98.9449,6
18.0876,98.9539,4
18.0876,98.9629,4
18.0876,98.9719,3
18.0876,98.9809,1
18.0876,98.9899,1
18.0876,99.0797,1
18.0876,99.0887,2
18.0876,99.0977,3
18.0876,99.1066,5
18.0876,99.1156,5
18.0876,99.1246,6
18.0876,99.1336,6
18.0876,99.1426,4
18.0876,99.1515,1
18.0876,99.2234,1
18.0876,99.2324,1
18.0876,99.2414,2
18.0876,99.2504,2
18.0876,99.2593,2
18.0876,99.2683,1
18.0876,99.2953,1
18.0876,99.3043,2
18.0876,99.3132,2
18.0876,99.3671,1
18.0876,99.3761,1
18.0876,99.3851,2
18.0876,99.3941,4
18.0876,99.4031,4
18.0876,99.4121,5
18.0876,99.421,5
18.0876,99.43,3
18.0966,98.1993,2
18.0966,98.2083,3
18.0966,98.2173,4
18.0966,98.2263,3
18.0966,98.2353,3
18.0966,98.2443,4
18.0966,98.2532,3
18.0966,98.2622,2
18.0966,98.2712,1
18.0966,98.2802,2
18.0966,98.2892,2
18.0966,98.2981,2
18.0966,98.3071,2
18.0966,98.3161,3
18.0966,98.3251,4
18.0966,98.3341,3
18.0966,98.3431,1
18.0966,98.352,1
18.0966,98.37,1
18.0966,98.379,2
18.0966,98.388,2
18.0966,98.397,1
18.0966,98.4059,3
18.0966,98.4149,3
18.0966,98.4239,4
18.0966,98.4329,3
18.0966,98.4419,3
18.0966,98.4509,6
18.0966,98.4598,7
18.0966,98.4688,7
18.0966,98.4778,6
18.0966,98.4868,6
18.0966,98.4958,5
18.0966,98.5048,5
18.0966,98.5137,3
18.0966,98.5227,2
18.0966,98.5317,2
18.0966,98.5407,3
18.0966,98.5497,3
18.0966,98.5587,3
18.0966,98.5676,1
18.0966,98.5766,1
18.0966,98.6126,1
18.0966,98.6215,1
18.0966,98.6305,1
18.0966,98.7114,2
18.0966,98.7204,3
18.0966,98.7293,5
18.0966,98.7383,5
18.0966,98.7473,3
18.0966,98.7563,3
18.0966,98.7653,3
18.0966,98.7743,3
18.0966,98.7832,3
18.0966,98.7922,2
18.0966,98.8012,1
18.0966,98.8102,2
18.0966,98.8192,1
18.0966,98.8282,2
18.0966,98.8371,2
18.0966,98.8461,2
18.0966,98.8551,1
18.0966,98.8641,1
18.0966,98.8731,1
18.0966,98.9,2
18.0966,98.909,2
18.0966,98.918,3
18.0966,98.927,6
18.0966,98.936,5
18.0966,98.9449,4
18.0966,98.9539,3
18.0966,98.9629,3
18.0966,98.9719,2
18.0966,98.9809,2
18.0966,98.9899,2
18.0966,98.9988,1
18.0966,99.0078,2
18.0966,99.0168,2
18.0966,99.0258,2
18.0966,99.0348,1
18.0966,99.0707,1
18.0966,99.0797,1
18.0966,99.0887,1
18.0966,99.0977,1
18.0966,99.1066,3
18.0966,99.1156,5
18.0966,99.1246,3
18.0966,99.1336,3
18.0966,99.1426,3
18.0966,99.1515,2
18.0966,99.1605,2
18.0966,99.1695,1
18.0966,99.1785,1
18.0966,99.1875,1
18.0966,99.1965,1
18.0966,99.2054,1
18.0966,99.2324,1
18.0966,99.2414,1
18.0966,99.2504,2
18.0966,99.2593,2
18.0966,99.2683,2
18.0966,99.2773,1
18.0966,99.2863,1
18.0966,99.2953,2
18.0966,99.3043,2
18.0966,99.3132,2
18.0966,99.3671,2
18.0966,99.3761,3
18.0966,99.3851,3
18.0966,99.3941,5
18.0966,99.4031,5
18.0966,99.4121,4
18.0966,99.421,3
18.0966,99.43,3
18.0966,99.439,2
18.0966,99.448,2
18.0966,99.457,1
18.1055,98.1993,2
18.1055,98.2083,3
18.1055,98.2173,3
18.1055,98.2263,3
18.1055,98.2353,3
18.1055,98.2443,2
18.1055,98.2532,3
18.1055,98.2622,2
18.1055,98.2712,2
18.1055,98.2802,1
18.1055,98.2892,2
18.1055,98.2981,2
18.1055,98.3071,2
18.1055,98.3161,1
18.1055,98.3251,3
18.1055,98.3341,4
18.1055,98.3431,3
18.1055,98.352,1
18.1055,98.361,1
18.1055,98.397,1
18.1055,98.4059,3
18.1055,98.4149,3
18.1055,98.4239,4
18.1055,98.4329,1
18.1055,98.4419,3
18.1055,98.4509,4
18.1055,98.4598,6
18.1055,98.4688,7
18.1055,98.4778,7
18.1055,98.4868,5
18.1055,98.4958,5
18.1055,98.5048,5
18.1055,98.5137,3
18.1055,98.5227,2
18.1055,98.5317,2
18.1055,98.5407,3
18.1055,98.5497,3
18.1055,98.5587,3
18.1055,98.5676,2
18.1055,98.6665,1
18.1055,98.6754,1
18.1055,98.6844,1
18.1055,98.6934,2
18.1055,98.7024,1
18.1055,98.7114,1
18.1055,98.7204,1
18.1055,98.7293,2
18.1055,98.7383,4
18.1055,98.7473,4
18.1055,98.7563,3
18.1055,98.7653,2
18.1055,98.7743,2
18.1055,98.7832,1
18.1055,98.8102,1
18.1055,98.8192,1
18.1055,98.8282,2
18.1055,98.8371,2
18.1055,98.8461,2
18.1055,98.8551,1
18.1055,98.8641,1
18.1055,98.8731,1
18.1055,98.9,2
18.1055,98.909,4
18.1055,98.918,5
18.1055,98.927,6
18.1055,98.936,4
18.1055,98.9449,4
18.1055,98.9539,3
18.1055,98.9629,3
18.1055,98.9719,3
18.1055,98.9809,2
18.1055,98.9899,2
18.1055,98.9988,3
18.1055,99.0078,2
18.1055,99.0168,3
18.1055,99.0258,3
18.1055,99.0348,4
18.1055,99.0438,4
18.1055,99.0527,3
18.1055,99.0617,2
18.1055,99.0797,1
18.1055,99.0887,1
18.1055,99.0977,1
18.1055,99.1066,1
18.1055,99.1156,4
18.1055,99.1246,4
18.1055,99.1336,1
18.1055,99.1426,2
18.1055,99.1515,2
18.1055,99.1605,3
18.1055,99.1695,1
18.1055,99.1785,2
18.1055,99.1875,2
18.1055,99.1965,2
18.1055,99.2054,2
18.1055,99.2144,1
18.1055,99.2234,1
18.1055,99.2324,1
18.1055,99.2504,1
18.1055,99.2593,1
18.1055,99.2683,1
18.1055,99.2863,2
18.1055,99.2953,2
18.1055,99.3043,2
18.1055,99.3132,2
18.1055,99.3761,2
18.1055,99.3851,4
18.1055,99.3941,4
18.1055,99.4031,5
18.1055,99.4121,5
18.1055,99.421,4
18.1055,99.43,2
18.1055,99.439,3
18.1055,99.448,2
18.1055,99.457,2
18.1055,99.466,1
18.1145,98.1993,1
18.1145,98.2083,1
18.1145,98.2173,2
18.1145,98.2263,3
18.1145,98.2353,3
18.1145,98.2443,3
18.1145,98.2532,2
18.1145,98.2622,1
18.1145,98.2712,1
18.1145,98.2802,1
18.1145,98.2892,2
18.1145,98.2981,2
18.1145,98.3071,1
18.1145,98.3251,2
18.1145,98.3341,2
18.1145,98.3431,2
18.1145,98.397,1
18.1145,98.4059,1
18.1145,98.4149,2
18.1145,98.4239,2
18.1145,98.4329,3
18.1145,98.4419,1
18.1145,98.4509,3
18.1145,98.4598,4
18.1145,98.4688,5
18.1145,98.4778,4
18.1145,98.4868,5
18.1145,98.4958,5
18.1145,98.5048,5
18.1145,98.5137,4
18.1145,98.5227,2
18.1145,98.5317,1
18.1145,98.5407,2
18.1145,98.5497,3
18.1145,98.5587,3
18.1145,98.5676,4
18.1145,98.5766,3
18.1145,98.5856,1
18.1145,98.6126,1
18.1145,98.6215,1
18.1145,98.6305,1
18.1145,98.6395,1
18.1145,98.6665,1
18.1145,98.6754,1
18.1145,98.6844,2
18.1145,98.6934,3
18.1145,98.7024,2
18.1145,98.7114,2
18.1145,98.7204,2
18.1145,98.7293,2
18.1145,98.7383,3
18.1145,98.7473,4
18.1145,98.7563,3
18.1145,98.7653,4
18.1145,98.7743,3
18.1145,98.7832,3
18.1145,98.7922,2
18.1145,98.8192,1
18.1145,98.8282,1
18.1145,98.8371,1
18.1145,98.8461,2
18.1145,98.8551,2
18.1145,98.8641,3
18.1145,98.8731,3
18.1145,98.8821,3
18.1145,98.891,1
18.1145,98.9,1
18.1145,98.909,4
18.1145,98.918,5
18.1145,98.927,6
18.1145,98.936,5
18.1145,98.9449,4
18.1145,98.9539,3
18.1145,98.9629,1
18.1145,98.9719,2
18.1145,98.9809,1
18.1145,98.9899,2
18.1145,98.9988,2
18.1145,99.0078,2
18.1145,99.0168,3
18.1145,99.0258,3
18.1145,99.0348,4
18.1145,99.0438,4
18.1145,99.0527,3
18.1145,99.0617,2
18.1145,99.0707,2
18.1145,99.0797,2
18.1145,99.0887,2
18.1145,99.1066,1
18.1145,99.1156,2
18.1145,99.1246,2
18.1145,99.1426,1
18.1145,99.1515,1
18.1145,99.1605,1
18.1145,99.1695,1
18.1145,99.1785,1
18.1145,99.1875,2
18.1145,99.1965,3
18.1145,99.2054,3
18.1145,99.2144,3
18.1145,99.2234,2
18.1145,99.2324,1
18.1145,99.2414,1
18.1145,99.2593,1
18.1145,99.2683,1
18.1145,99.2773,2
18.1145,99.2863,2
18.1145,99.2953,2
18.1145,99.3043,5
18.1145,99.3132,5
18.1145,99.3222,5
18.1145,99.3312,2
18.1145,99.3582,1
18.1145,99.3671,1
18.1145,99.3761,2
18.1145,99.3851,3
18.1145,99.3941,3
18.1145,99.4031,3
18.1145,99.4121,3
18.1145,99.421,2
18.1145,99.439,1
18.1145,99.448,1
18.1145,99.457,1
18.1235,98.1993,4
18.1235,98.2083,4
18.1235,98.2173,4
18.1235,98.2263,5
18.1235,98.2353,5
18.1235,98.2443,4
18.1235,98.2532,2
18.1235,98.2622,1
18.1235,98.2712,1
18.1235,98.2802,1
18.1235,98.2892,1
18.1235,98.2981,1
18.1235,98.4059,2
18.1235,98.4149,2
18.1235,98.4239,1
18.1235,98.4598,5
18.1235,98.4688,6
18.1235,98.4778,5
18.1235,98.4868,5
18.1235,98.4958,4
18.1235,98.5048,3
18.1235,98.5137,1
18.1235,98.5317,1
18.1235,98.5407,2
18.1235,98.5497,3
18.1235,98.5587,3
18.1235,98.5676,2
18.1235,98.5766,1
18.1235,98.5856,1
18.1235,98.6215,1
18.1235,98.6305,1
18.1235,98.6395,1
18.1235,98.6485,1
18.1235,98.6754,1
18.1235,98.6844,2
18.1235,98.6934,3
18.1235,98.7024,5
18.1235,98.7114,3
18.1235,98.7204,3
18.1235,98.7293,1
18.1235,98.7563,3
18.1235,98.7653,4
18.1235,98.7743,4
18.1235,98.7832,4
18.1235,98.7922,4
18.1235,98.8012,2
18.1235,98.8102,1
18.1235,98.8192,1
18.1235,98.8282,2
18.1235,98.8371,2
18.1235,98.8461,3
18.1235,98.8551,1
18.1235,98.8641,3
18.1235,98.8731,3
18.1235,98.8821,3
18.1235,98.891,1
18.1235,98.9,1
18.1235,98.909,3
18.1235,98.918,5
18.1235,98.927,5
18.1235,98.936,4
18.1235,98.9449,2
18.1235,98.9539,4
18.1235,98.9629,3
18.1235,98.9719,4
18.1235,98.9809,2
18.1235,98.9899,2
18.1235,99.0078,1
18.1235,99.0168,1
18.1235,99.0258,3
18.1235,99.0348,3
18.1235,99.0438,4
18.1235,99.0527,4
18.1235,99.0617,3
18.1235,99.0707,2
18.1235,99.0797,2
18.1235,99.0887,2
18.1235,99.0977,2
18.1235,99.1156,2
18.1235,99.1246,3
18.1235,99.1336,3
18.1235,99.1426,1
18.1235,99.1515,1
18.1235,99.1605,1
18.1235,99.1695,1
18.1235,99.1785,1
18.1235,99.1875,1
18.1235,99.1965,3
18.1235,99.2054,3
18.1235,99.2144,3
18.1235,99.2234,3
18.1235,99.2324,3
18.1235,99.2414,3
18.1235,99.2504,1
18.1235,99.2593,1
18.1235,99.2683,1
18.1235,99.2773,2
18.1235,99.2863,2
18.1235,99.2953,4
18.1235,99.3043,5
18.1235,99.3132,5
18.1235,99.3222,5
18.1235,99.3312,2
18.1235,99.3582,1
18.1235,99.3671,2
18.1235,99.3761,3
18.1235,99.3851,2
18.1235,99.3941,1
18.1235,99.4031,2
18.1235,99.4121,1
18.1235,99.421,1
18.1235,99.43,1
18.1325,98.1993,1
18.1325,98.2083,4
18.1325,98.2173,4
18.1325,98.2263,4
18.1325,98.2353,6
18.1325,98.2443,6
18.1325,98.2532,5
18.1325,98.2622,2
18.1325,98.2712,1
18.1325,98.388,1
18.1325,98.397,1
18.1325,98.4059,3
18.1325,98.4149,2
18.1325,98.4239,1
18.1325,98.4329,2
18.1325,98.4419,3
18.1325,98.4509,3
18.1325,98.4598,5
18.1325,98.4688,5
18.1325,98.4778,5
18.1325,98.4868,4
18.1325,98.4958,4
18.1325,98.5048,2
18.1325,98.5317,1
18.1325,98.5407,1
18.1325,98.5497,2
18.1325,98.5587,2
18.1325,98.5676,2
18.1325,98.5766,1
18.1325,98.5856,1
18.1325,98.5946,1
18.1325,98.6305,1
18.1325,98.6395,1
18.1325,98.6844,1
18.1325,98.6934,2
18.1325,98.7024,3
18.1325,98.7114,2
18.1325,98.7204,3
18.1325,98.7293,2
18.1325,98.7383,2
18.1325,98.7473,2
18.1325,98.7563,3
18.1325,98.7653,4
18.1325,98.7743,5
18.1325,98.7832,4
18.1325,98.7922,4
18.1325,98.8012,1
18.1325,98.8102,1
18.1325,98.8192,1
18.1325,98.8282,2
18.1325,98.8371,2
18.1325,98.8461,2
18.1325,98.8551,3
18.1325,98.8641,5
18.1325,98.8731,6
18.1325,98.8821,5
18.1325,98.891,5
18.1325,98.9,2
18.1325,98.909,1
18.1325,98.918,2
18.1325,98.927,4
18.1325,98.936,4
18.1325,98.9449,3
18.1325,98.9539,2
18.1325,98.9629,4
18.1325,98.9719,4
18.1325,98.9809,4
18.1325,98.9899,2
18.1325,98.9988,1
18.1325,99.0258,1
18.1325,99.0348,2
18.1325,99.0438,2
18.1325,99.0527,2
18.1325,99.0617,2
18.1325,99.0707,1
18.1325,99.0797,2
18.1325,99.0887,2
18.1325,99.0977,2
18.1325,99.1156,2
18.1325,99.1246,4
18.1325,99.1336,4
18.1325,99.1426,3
18.1325,99.1515,1
18.1325,99.1605,3
18.1325,99.1695,3
18.1325,99.1785,3
18.1325,99.1875,1
18.1325,99.1965,1
18.1325,99.2054,3
18.1325,99.2144,4
18.1325,99.2234,4
18.1325,99.2324,3
18.1325,99.2414,3
18.1325,99.2504,3
18.1325,99.2593,1
18.1325,99.2683,1
18.1325,99.2773,1
18.1325,99.2863,1
18.1325,99.2953,2
18.1325,99.3043,4
18.1325,99.3132,4
18.1325,99.3222,3
18.1325,99.3312,2
18.1325,99.3402,1
18.1325,99.3671,1
18.1325,99.3761,2
18.1325,99.3851,3
18.1325,99.3941,3
18.1325,99.4031,1
18.1325,99.4121,1
18.1325,99.421,1
18.1325,99.43,1
18.1325,99.4839,1
18.1325,99.4929,1
18.1325,99.5019,1
18.1415,98.1993,4
18.1415,98.2083,6
18.1415,98.2173,5
18.1415,98.2263,3
18.1415,98.2353,4
18.1415,98.2443,5
18.1415,98.2532,5
18.1415,98.2622,3
18.1415,98.2712,1
18.1415,98.3071,1
18.1415,98.3161,1
18.1415,98.379,1
18.1415,98.388,2
18.1415,98.397,3
18.1415,98.4059,1
18.1415,98.4149,2
18.1415,98.4239,1
18.1415,98.4419,2
18.1415,98.4509,5
18.1415,98.4598,5
18.1415,98.4688,6
18.1415,98.4778,4
18.1415,98.4868,6
18.1415,98.4958,5
18.1415,98.5048,5
18.1415,98.5137,1
18.1415,98.5227,1
18.1415,98.5317,1
18.1415,98.5407,1
18.1415,98.5497,2
18.1415,98.5587,2
18.1415,98.5676,1
18.1415,98.5766,1
18.1415,98.5856,1
18.1415,98.5946,1
18.1415,98.6395,1
18.1415,98.6485,2
18.1415,98.6575,1
18.1415,98.6665,1
18.1415,98.6754,1
18.1415,98.6934,1
18.1415,98.7024,3
18.1415,98.7114,5
18.1415,98.7204,3
18.1415,98.7293,3
18.1415,98.7383,3
18.1415,98.7473,3
18.1415,98.7563,3
18.1415,98.7653,3
18.1415,98.7743,4
18.1415,98.7832,4
18.1415,98.7922,3
18.1415,98.8012,4
18.1415,98.8102,1
18.1415,98.8192,1
18.1415,98.8282,1
18.1415,98.8371,3
18.1415,98.8461,3
18.1415,98.8551,3
18.1415,98.8641,1
18.1415,98.8731,4
18.1415,98.8821,5
18.1415,98.891,6
18.1415,98.9,3
18.1415,98.909,3
18.1415,98.918,3
18.1415,98.927,3
18.1415,98.936,2
18.1415,98.9449,2
18.1415,98.9539,2
18.1415,98.9629,3
18.1415,98.9719,3
18.1415,98.9809,4
18.1415,98.9899,3
18.1415,98.9988,2
18.1415,99.0078,1
18.1415,99.0168,1
18.1415,99.0258,1
18.1415,99.0348,1
18.1415,99.0438,1
18.1415,99.1246,2
18.1415,99.1336,3
18.1415,99.1426,3
18.1415,99.1515,4
18.1415,99.1605,3
18.1415,99.1695,5
18.1415,99.1785,3
18.1415,99.1875,3
18.1415,99.1965,1
18.1415,99.2054,2
18.1415,99.2144,3
18.1415,99.2234,3
18.1415,99.2324,4
18.1415,99.2414,3
18.1415,99.2504,2
18.1415,99.2593,1
18.1415,99.2683,1
18.1415,99.2773,2
18.1415,99.2863,3
18.1415,99.2953,1
18.1415,99.3043,3
18.1415,99.3132,3
18.1415,99.3222,3
18.1415,99.3312,1
18.1415,99.3671,1
18.1415,99.3761,1
18.1415,99.3851,2
18.1415,99.3941,2
18.1415,99.4031,1
18.1415,99.4121,1
18.1415,99.4929,1
18.1415,99.5019,1
18.1505,98.2083,2
18.1505,98.2173,2
18.1505,98.2263,2
18.1505,98.2353,2
18.1505,98.2443,1
18.1505,98.2532,2
18.1505,98.2622,2
18.1505,98.2712,2
18.1505,98.2802,1
18.1505,98.2892,1
18.1505,98.3161,1
18.1505,98.3251,1
18.1505,98.379,1
18.1505,98.388,3
18.1505,98.397,4
18.1505,98.4059,4
18.1505,98.4149,4
18.1505,98.4239,4
18.1505,98.4329,5
18.1505,98.4419,4
18.1505,98.4509,4
18.1505,98.4598,4
18.1505,98.4688,4
18.1505,98.4778,2
18.1505,98.4868,3
18.1505,98.4958,4
18.1505,98.5048,4
18.1505,98.5137,3
18.1505,98.5227,2
18.1505,98.5317,1
18.1505,98.5407,1
18.1505,98.5497,1
18.1505,98.5587,1
18.1505,98.5676,1
18.1505,98.5766,1
18.1505,98.5856,2
18.1505,98.5946,2
18.1505,98.6036,1
18.1505,98.6485,2
18.1505,98.6575,3
18.1505,98.6665,2
18.1505,98.6754,1
18.1505,98.6844,2
18.1505,98.6934,1
18.1505,98.7024,2
18.1505,98.7114,5
18.1505,98.7204,6
18.1505,98.7293,4
18.1505,98.7383,3
18.1505,98.7473,4
18.1505,98.7563,3
18.1505,98.7653,2
18.1505,98.7743,2
18.1505,98.7832,1
18.1505,98.8192,1
18.1505,98.8282,1
18.1505,98.8371,1
18.1505,98.8461,3
18.1505,98.8551,3
18.1505,98.8641,2
18.1505,98.8731,1
18.1505,98.8821,1
18.1505,98.891,1
18.1505,98.9,2
18.1505,98.909,5
18.1505,98.918,5
18.1505,98.927,5
18.1505,98.936,4
18.1505,98.9449,3
18.1505,98.9539,1
18.1505,98.9629,1
18.1505,98.9719,1
18.1505,98.9809,2
18.1505,98.9899,1
18.1505,98.9988,1
18.1505,99.0078,2
18.1505,99.0168,4
18.1505,99.0258,4
18.1505,99.0348,2
18.1505,99.0707,1
18.1505,99.0797,1
18.1505,99.0887,2
18.1505,99.0977,3
18.1505,99.1066,3
18.1505,99.1156,1
18.1505,99.1336,1
18.1505,99.1426,1
18.1505,99.1515,2
18.1505,99.1605,2
18.1505,99.1695,2
18.1505,99.1875,1
18.1505,99.1965,2
18.1505,99.2054,3
18.1505,99.2144,2
18.1505,99.2234,2
18.1505,99.2324,2
18.1505,99.2414,2
18.1505,99.2504,2
18.1505,99.2593,2
18.1505,99.2683,2
18.1505,99.2773,2
18.1505,99.2863,2
18.1505,99.2953,1
18.1505,99.3043,1
18.1505,99.3132,1
18.1505,99.3222,2
18.1505,99.3312,2
18.1505,99.3402,2
18.1505,99.4031,2
18.1505,99.4121,2
18.1505,99.421,2
18.1505,99.4929,2
18.1505,99.5019,3
18.1594,98.2083,1
18.1594,98.2173,1
18.1594,98.2263,1
18.1594,98.2353,1
18.1594,98.2443,2
18.1594,98.2532,2
18.1594,98.2622,1
18.1594,98.2712,1
18.1594,98.2802,1
18.1594,98.2892,1
18.1594,98.3341,1
18.1594,98.3431,1
18.1594,98.352,1
18.1594,98.37,1
18.1594,98.379,1
18.1594,98.388,1
18.1594,98.397,2
18.1594,98.4059,2
18.1594,98.4149,4
18.1594,98.4239,4
18.1594,98.4329,4
18.1594,98.4419,5
18.1594,98.4509,4
18.1594,98.4598,4
18.1594,98.4688,2
18.1594,98.4778,1
18.1594,98.4868,1
18.1594,98.4958,1
18.1594,98.5048,2
18.1594,98.5137,2
18.1594,98.5227,1
18.1594,98.5317,1
18.1594,98.5497,1
18.1594,98.5587,2
18.1594,98.5676,2
18.1594,98.5766,3
18.1594,98.5856,2
18.1594,98.5946,3
18.1594,98.6036,1
18.1594,98.6395,1
18.1594,98.6485,1
18.1594,98.6575,1
18.1594,98.6665,1
18.1594,98.6844,1
18.1594,98.6934,1
18.1594,98.7024,3
18.1594,98.7114,4
18.1594,98.7204,4
18.1594,98.7293,4
18.1594,98.7383,3
18.1594,98.7473,3
18.1594,98.7563,4
18.1594,98.7653,2
18.1594,98.7743,1
18.1594,98.8012,1
18.1594,98.8102,2
18.1594,98.8192,2
18.1594,98.8282,2
18.1594,98.8371,2
18.1594,98.8461,1
18.1594,98.8641,1
18.1594,98.8731,1
18.1594,98.8821,2
18.1594,98.891,2
18.1594,98.9,1
18.1594,98.909,2
18.1594,98.918,5
18.1594,98.927,5
18.1594,98.936,5
18.1594,98.9449,4
18.1594,98.9539,2
18.1594,98.9629,2
18.1594,98.9719,1
18.1594,98.9809,2
18.1594,98.9899,3
18.1594,98.9988,3
18.1594,99.0078,3
18.1594,99.0168,5
18.1594,99.0258,3
18.1594,99.0348,2
18.1594,99.0438,1
18.1594,99.0527,1
18.1594,99.0707,1
18.1594,99.0797,1
18.1594,99.0887,3
18.1594,99.0977,3
18.1594,99.1066,3
18.1594,99.1156,2
18.1594,99.1426,1
18.1594,99.1515,1
18.1594,99.1605,1
18.1594,99.1965,1
18.1594,99.2054,2
18.1594,99.2144,2
18.1594,99.2234,1
18.1594,99.2324,1
18.1594,99.2414,1
18.1594,99.2504,1
18.1594,99.2593,2
18.1594,99.2683,2
18.1594,99.2773,2
18.1594,99.2863,2
18.1594,99.2953,3
18.1594,99.3043,3
18.1594,99.3132,1
18.1594,99.3222,2
18.1594,99.3312,3
18.1594,99.3402,2
18.1594,99.3492,1
18.1594,99.3582,1
18.1594,99.3671,1
18.1594,99.4031,2
18.1594,99.4121,2
18.1594,99.421,2
18.1594,99.5019,3
18.1684,98.2263,1
18.1684,98.2353,1
18.1684,98.2443,3
18.1684,98.2532,4
18.1684,98.2622,3
18.1684,98.2712,1
18.1684,98.2892,1
18.1684,98.2981,1
18.1684,98.3071,1
18.1684,98.3161,1
18.1684,98.3251,1
18.1684,98.3341,1
18.1684,98.3431,1
18.1684,98.352,1
18.1684,98.361,1
18.1684,98.379,2
18.1684,98.388,2
18.1684,98.397,1
18.1684,98.4059,2
18.1684,98.4149,4
18.1684,98.4239,4
18.1684,98.4329,2
18.1684,98.4419,4
18.1684,98.4509,4
18.1684,98.4598,4
18.1684,98.4688,2
18.1684,98.4778,1
18.1684,98.4868,3
18.1684,98.4958,3
18.1684,98.5048,2
18.1684,98.5497,3
18.1684,98.5587,3
18.1684,98.5676,4
18.1684,98.5766,3
18.1684,98.5856,4
18.1684,98.5946,4
18.1684,98.6036,2
18.1684,98.6126,1
18.1684,98.6485,1
18.1684,98.6575,1
18.1684,98.6665,1
18.1684,98.6754,1
18.1684,98.6934,1
18.1684,98.7024,1
18.1684,98.7114,4
18.1684,98.7204,4
18.1684,98.7293,4
18.1684,98.7383,2
18.1684,98.7473,1
18.1684,98.7563,1
18.1684,98.7653,2
18.1684,98.7743,1
18.1684,98.7832,1
18.1684,98.8012,1
18.1684,98.8102,2
18.1684,98.8192,2
18.1684,98.8282,3
18.1684,98.8371,4
18.1684,98.8461,4
18.1684,98.8551,2
18.1684,98.8641,1
18.1684,98.8731,2
18.1684,98.8821,3
18.1684,98.891,3
18.1684,98.9,2
18.1684,98.909,3
18.1684,98.918,4
18.1684,98.927,4
18.1684,98.936,3
18.1684,98.9449,3
18.1684,98.9539,3
18.1684,98.9629,3
18.1684,98.9719,2
18.1684,98.9809,4
18.1684,98.9899,6
18.1684,98.9988,6
18.1684,99.0078,6
18.1684,99.0168,5
18.1684,99.0258,5
18.1684,99.0348,3
18.1684,99.0438,2
18.1684,99.0527,1
18.1684,99.0617,1
18.1684,99.0797,1
18.1684,99.0887,1
18.1684,99.0977,3
18.1684,99.1066,2
18.1684,99.1156,2
18.1684,99.1246,1
18.1684,99.1515,1
18.1684,99.1605,1
18.1684,99.1695,3
18.1684,99.1785,2
18.1684,99.1875,2
18.1684,99.1965,2
18.1684,99.2054,2
18.1684,99.2144,2
18.1684,99.2234,1
18.1684,99.2324,1
18.1684,99.2414,1
18.1684,99.2504,3
18.1684,99.2593,3
18.1684,99.2683,3
18.1684,99.2773,2
18.1684,99.2863,2
18.1684,99.2953,3
18.1684,99.3043,2
18.1684,99.3132,1
18.1684,99.3222,1
18.1684,99.3312,2
18.1684,99.3402,3
18.1684,99.3492,2
18.1684,99.3582,2
18.1684,99.3671,2
18.1684,99.3761,2
18.1684,99.3851,1
18.1684,99.3941,1
18.1684,99.4121,1
18.1684,99.421,1
18.1684,99.43,1
18.1684,99.439,1
18.1684,99.457,1
18.1684,99.466,1
18.1684,99.4749,1
18.1684,99.4839,1
18.1684,99.5019,1
18.1774,98.1993,4
18.1774,98.2083,2
18.1774,98.2173,1
18.1774,98.2263,1
18.1774,98.2532,4
18.1774,98.2622,4
18.1774,98.2712,2
18.1774,98.2892,2
18.1774,98.2981,3
18.1774,98.3071,3
18.1774,98.3161,1
18.1774,98.3251,1
18.1774,98.3341,1
